0.0,0.0,0.0,[ 2.92963150e-09  1.49486868e-09 -1.24489236e-08]
0.0,0.0,0.6666666666666666,[ 4.61018161e-09 -1.84829120e-09 -1.07011583e-08]
0.0,0.0,1.3333333333333333,[-8.60843343e-12  1.84829120e-09 -1.42119990e-08]
0.0,0.0,2.0,[-4.78653113e-09 -1.49486868e-09 -1.43058232e-08]
0.0,0.6666666666666666,0.0,[4.50494136e-09 1.46418363e-09 3.16283534e-09]
0.0,0.6666666666666666,0.6666666666666666,[ 1.33380603e-08 -5.21372172e-09 -6.02650079e-09]
0.0,0.6666666666666666,1.3333333333333333,[-1.55343063e-09  5.21372172e-09 -2.56450311e-08]
0.0,0.6666666666666666,2.0,[-1.12720937e-08 -1.46418363e-09 -3.60431701e-09]
0.0,1.3333333333333333,0.0,[4.46103474e-09 7.01892671e-10 3.93555144e-08]
0.0,1.3333333333333333,0.6666666666666666,[ 2.10343450e-08 -1.75254485e-09  8.55385186e-09]
0.0,1.3333333333333333,1.3333333333333333,[-6.62548243e-09  1.75254485e-09 -1.41850711e-08]
0.0,1.3333333333333333,2.0,[-1.28390620e-08 -7.01892671e-10  3.09774871e-08]
0.0,2.0,0.0,[ 2.8514010e-09 -1.8935674e-10  3.6786450e-08]
0.0,2.0,0.6666666666666666,[1.87508962e-08 1.99114224e-10 1.00178462e-08]
0.0,2.0,1.3333333333333333,[-6.96626658e-09 -1.99114224e-10 -9.60068411e-09]
0.0,2.0,2.0,[-9.61855335e-09  1.89356740e-10  3.00192977e-08]
0.6666666666666666,0.0,0.0,[ 2.75025494e-09  1.64914158e-09 -3.54957933e-08]
0.6666666666666666,0.0,0.6666666666666666,[ 3.54847007e-09 -5.20511329e-09 -1.07074404e-08]
0.6666666666666666,0.0,1.3333333333333333,[ 1.69427264e-09  5.20511329e-09 -5.46469765e-09]
0.6666666666666666,0.0,2.0,[-6.26109558e-09 -1.64914158e-09 -3.08942201e-08]
0.6666666666666666,0.6666666666666666,0.0,[ 4.11685045e-09  1.51398696e-09 -2.80494082e-08]
0.6666666666666666,0.6666666666666666,0.6666666666666666,[ 2.16694142e-08 -2.11719609e-08  3.39470464e-09]
0.6666666666666666,0.6666666666666666,1.3333333333333333,[1.55343063e-09 2.11719609e-08 2.66175494e-08]
0.6666666666666666,0.6666666666666666,2.0,[-2.37353807e-08 -1.51398696e-09 -1.62647786e-08]
0.6666666666666666,1.3333333333333333,0.0,[3.59292727e-09 3.55371906e-10 6.34126635e-09]
0.6666666666666666,1.3333333333333333,0.6666666666666666,[ 4.65633606e-08 -3.31950695e-09  2.07501289e-08]
0.6666666666666666,1.3333333333333333,1.3333333333333333,[-1.94194161e-08  3.31950695e-09  4.78940734e-08]
0.6666666666666666,1.3333333333333333,2.0,[-2.63318503e-08 -3.55371906e-10  2.07501289e-08]
0.6666666666666666,2.0,0.0,[ 1.73495565e-09 -8.67907837e-10 -5.65184882e-11]
0.6666666666666666,2.0,0.6666666666666666,[4.77143127e-08 4.87293758e-09 1.44922632e-08]
0.6666666666666666,2.0,1.3333333333333333,[-2.44914679e-08 -4.87293758e-09  3.77151080e-08]
0.6666666666666666,2.0,2.0,[-2.13534859e-08  8.67907837e-10  1.17281112e-08]
1.3333333333333333,0.0,0.0,[ 1.06596259e-10  1.20770962e-09 -7.26219530e-09]
1.3333333333333333,0.0,0.6666666666666666,[-1.06469702e-08 -1.89338687e-09  9.76231106e-10]
1.3333333333333333,0.0,1.3333333333333333,[5.40422752e-09 1.89338687e-09 6.21897381e-09]
1.3333333333333333,0.0,2.0,[ 3.40424439e-09 -1.20770962e-09 -2.66062212e-09]
1.3333333333333333,0.6666666666666666,0.0,[-1.73495565e-09  8.67907837e-10 -5.65184882e-11]
1.3333333333333333,0.6666666666666666,0.6666666666666666,[-4.77143127e-08 -4.87293758e-09  1.44922632e-08]
1.3333333333333333,0.6666666666666666,1.3333333333333333,[2.44914679e-08 4.87293758e-09 3.77151080e-08]
1.3333333333333333,0.6666666666666666,2.0,[ 2.13534859e-08 -8.67907837e-10  1.17281112e-08]
1.3333333333333333,1.3333333333333333,0.0,[-3.59292727e-09 -3.55371906e-10  6.34126635e-09]
1.3333333333333333,1.3333333333333333,0.6666666666666666,[-4.65633606e-08  3.31950695e-09  2.07501289e-08]
1.3333333333333333,1.3333333333333333,1.3333333333333333,[ 1.94194161e-08 -3.31950695e-09  4.78940734e-08]
1.3333333333333333,1.3333333333333333,2.0,[2.63318503e-08 3.55371906e-10 2.07501289e-08]
1.3333333333333333,2.0,0.0,[-4.11685045e-09 -1.51398696e-09 -2.80494082e-08]
1.3333333333333333,2.0,0.6666666666666666,[-2.16694142e-08  2.11719609e-08  3.39470464e-09]
1.3333333333333333,2.0,1.3333333333333333,[-1.55343063e-09 -2.11719609e-08  2.66175494e-08]
1.3333333333333333,2.0,2.0,[ 2.37353807e-08  1.51398696e-09 -1.62647786e-08]
2.0,0.0,0.0,[-8.42885821e-10  5.91877003e-10  1.01031662e-08]
2.0,0.0,0.6666666666666666,[-6.59153431e-09 -1.33061491e-10  4.82322446e-09]
2.0,0.0,1.3333333333333333,[1.98996113e-09 1.33061491e-10 1.31238381e-09]
2.0,0.0,2.0,[ 2.69978546e-09 -5.91877003e-10  8.24626659e-09]
2.0,0.6666666666666666,0.0,[-2.8514010e-09  1.8935674e-10  3.6786450e-08]
2.0,0.6666666666666666,0.6666666666666666,[-1.87508962e-08 -1.99114224e-10  1.00178462e-08]
2.0,0.6666666666666666,1.3333333333333333,[ 6.96626658e-09  1.99114224e-10 -9.60068411e-09]
2.0,0.6666666666666666,2.0,[ 9.61855335e-09 -1.89356740e-10  3.00192977e-08]
2.0,1.3333333333333333,0.0,[-4.46103474e-09 -7.01892671e-10  3.93555144e-08]
2.0,1.3333333333333333,0.6666666666666666,[-2.10343450e-08  1.75254485e-09  8.55385186e-09]
2.0,1.3333333333333333,1.3333333333333333,[ 6.62548243e-09 -1.75254485e-09 -1.41850711e-08]
2.0,1.3333333333333333,2.0,[1.28390620e-08 7.01892671e-10 3.09774871e-08]
2.0,2.0,0.0,[-4.50494136e-09 -1.46418363e-09  3.16283534e-09]
2.0,2.0,0.6666666666666666,[-1.33380603e-08  5.21372172e-09 -6.02650079e-09]
2.0,2.0,1.3333333333333333,[ 1.55343063e-09 -5.21372172e-09 -2.56450311e-08]
